scientificName,date,decimalLatitude,decimalLongitude,dataset_id
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.714707,-65.912688,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.637638,-66.009777,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.704862,-66.066546,cb7c69bd-b062-45e1-b67b-fa214332bb39
Grateloupia turuturu,2009,42.3573989868,-71.0488967896,1618356f-0f62-4cbb-9252-005120e31fb0
Grateloupia turuturu,2009,42.3573989868,-71.0488967896,1618356f-0f62-4cbb-9252-005120e31fb0
Grateloupia turuturu,2007,42.357219696,-71.0497207642,4da23d30-af8d-48f3-977a-4e24394e2e8c
Grateloupia turuturu,2007,41.771068573,-70.5023727417,4da23d30-af8d-48f3-977a-4e24394e2e8c
Grateloupia turuturu,2007,41.7958984375,-69.9468994141,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,41.8348999023,-69.9726028442,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,42.5213317871,-70.8818206787,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,42.5213317871,-70.8818206787,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,42.5213317871,-70.8818206787,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,42.5213317871,-70.8818206787,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,42.5213317871,-70.8818206787,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,42.5213317871,-70.8818206787,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
Grateloupia turuturu,2007,42.5213317871,-70.8818206787,b42bc9f6-efc5-4cfd-b6a8-3c97b0a1be46
